

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Turkey",223,"Surface water: total flow of border rivers",4165,1997,5.8,"","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,2002,5.8,"","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,2007,5.8,"","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,2012,5.8,"","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,2017,5.8,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,1987,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,1992,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,1997,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,2002,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,2007,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,2012,2.9,"","",""
"Turkey",223,"Surface water: accounted flow of border rivers",4168,2017,2.9,"","",""
"Turkey",223,"Surface water: accounted inflow",4164,1987,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,1992,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,1997,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,2002,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,2007,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,2012,4.7,"I","",""
"Turkey",223,"Surface water: accounted inflow",4164,2017,4.7,"I","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,1987,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,1992,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,1997,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,2002,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,2007,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,2012,60.12,"","",""
"Turkey",223,"Surface water: leaving the country to other countries (total)",4171,2017,60.12,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,1987,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,1992,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,1997,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,2002,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,2007,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,2012,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries not submitted to treaties",4172,2017,41.22,"","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,1987,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,1992,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,1997,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,2002,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,2007,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,2012,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries submitted to treaties",4173,2017,15.75,"I","",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,1987,18.9,"I","[46]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,1992,18.9,"I","[47]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,1997,18.9,"I","[48]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,2002,18.9,"I","[49]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,2007,18.9,"I","[50]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,2012,18.9,"I","[51]",""
"Turkey",223,"Surface water: outflow to other countries secured through treaties",4174,2017,18.9,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,1987,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,1992,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,1997,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,2002,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,2007,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,2012,-14.2,"I","",""
"Turkey",223,"Surface water: total external renewable",4176,2017,-14.2,"I","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,1987,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,1992,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,1997,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,2002,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,2007,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,2012,0.0,"","",""
"Turkey",223,"Groundwater: entering the country (total)",4177,2017,0.0,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,1987,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,1992,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,1997,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,2002,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,2007,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,2012,-1.2,"","",""
"Turkey",223,"Groundwater: accounted inflow",4452,2017,-1.2,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,1987,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,1992,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,1997,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,2002,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,2007,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,2012,11.0,"","",""
"Turkey",223,"Groundwater: leaving the country to other countries (total)",4178,2017,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,1987,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,1992,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,1997,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,2002,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,2007,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,2012,11.0,"","",""
"Turkey",223,"Groundwater: accounted outflow to other countries",4453,2017,11.0,"","",""
"Turkey",223,"Water resources: total external renewable",4182,1987,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,1992,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,1997,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,2002,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,2007,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,2012,-15.4,"I","",""
"Turkey",223,"Water resources: total external renewable",4182,2017,-15.4,"I","",""
"Turkey",223,"Total renewable surface water",4185,1987,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,1992,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,1997,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,2002,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,2007,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,2012,171.8,"I","",""
"Turkey",223,"Total renewable surface water",4185,2017,171.8,"I","",""
"Turkey",223,"Total renewable groundwater",4187,1987,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,1992,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,1997,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,2002,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,2007,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,2012,67.8,"","",""
"Turkey",223,"Total renewable groundwater",4187,2017,67.8,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,1987,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,1992,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,1997,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,2002,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,2007,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,2012,28.0,"","",""
"Turkey",223,"Overlap: between surface water and groundwater",4536,2017,28.0,"","",""
"Turkey",223,"Total renewable water resources",4188,1987,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,1992,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,1997,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,2002,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,2007,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,2012,211.6,"I","",""
"Turkey",223,"Total renewable water resources",4188,2017,211.6,"I","",""
"Turkey",223,"Dependency ratio",4192,1987,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,1992,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,1997,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,2002,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,2007,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,2012,1.518,"I","",""
"Turkey",223,"Dependency ratio",4192,2017,1.518,"I","",""
"Turkey",223,"Total renewable water resources per capita",4190,1987,515.6,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1992,3796.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1997,3505.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2002,3248.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2007,3040.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2012,2838.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2017,2621.0,"K","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,1987,98.0,"","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,1992,98.0,"","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,1997,98.0,"","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,2002,98.0,"","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,2007,98.0,"","",""
"Turkey",223,"Exploitable: total renewable surface water",4509,2012,98.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,1987,14.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,1992,14.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,1997,14.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,2002,14.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,2007,14.0,"","",""
"Turkey",223,"Exploitable: regular renewable groundwater",4195,2012,14.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,1987,112.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,1992,112.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,1997,112.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,2002,112.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,2007,112.0,"","",""
"Turkey",223,"Total exploitable water resources",4196,2012,112.0,"","",""
"Turkey",223,"Interannual variability (WRI)",4541,2013,1.5,"E","",""
"Turkey",223,"Seasonal variability (WRI)",4542,2013,2.6,"E","",""
"Turkey",223,"Total dam capacity",4197,1987,63.9,"","[52,53]",""
"Turkey",223,"Total dam capacity",4197,1992,133.7,"","[54,55]",""
"Turkey",223,"Total dam capacity",4197,1997,147.3,"","[56,57]",""
"Turkey",223,"Total dam capacity",4197,2002,156.0,"","[58,59]",""
"Turkey",223,"Total dam capacity",4197,2007,157.3,"","[60,61]",""
"Turkey",223,"Total dam capacity",4197,2012,157.3,"","[62,63,64,65]",""
"Turkey",223,"Total dam capacity",4197,2015,157.3,"L","",""
"Turkey",223,"Dam capacity per capita",4471,1987,155.7,"K","",""
"Turkey",223,"Dam capacity per capita",4471,1992,2398.0,"K","",""
"Turkey",223,"Dam capacity per capita",4471,1997,2440.0,"K","",""
"Turkey",223,"Dam capacity per capita",4471,2002,2395.0,"K","",""
"Turkey",223,"Dam capacity per capita",4471,2007,2260.0,"K","",""
"Turkey",223,"Dam capacity per capita",4471,2012,2109.0,"K","",""
"Turkey",223,"Dam capacity per capita",4471,2015,1948.0,"K","",""
"Turkey",223,"Agricultural water withdrawal",4250,1992,22.9,"","",""
"Turkey",223,"Agricultural water withdrawal",4250,2000,31.5,"","",""
"Turkey",223,"Agricultural water withdrawal",4250,2003,29.6,"","",""
"Turkey",223,"Agricultural water withdrawal",4250,2012,43.78,"I","",""
"Turkey",223,"Agricultural water withdrawal",4250,2017,50.05,"","",""
"Turkey",223,"Industrial water withdrawal",4252,1992,3.5,"","",""
"Turkey",223,"Industrial water withdrawal",4252,2000,1.47,"","",""
"Turkey",223,"Industrial water withdrawal",4252,2004,1.224,"","",""
"Turkey",223,"Industrial water withdrawal",4252,2012,1.792,"","",""
"Turkey",223,"Industrial water withdrawal",4252,2017,2.898,"","",""
"Turkey",223,"Municipal water withdrawal",4251,1992,5.2,"","",""
"Turkey",223,"Municipal water withdrawal",4251,2002,4.813,"","",""
"Turkey",223,"Municipal water withdrawal",4251,2006,5.164,"","",""
"Turkey",223,"Municipal water withdrawal",4251,2012,4.936,"","",""
"Turkey",223,"Municipal water withdrawal",4251,2016,5.839,"","",""
"Turkey",223,"Total water withdrawal",4253,1992,31.6,"","",""
"Turkey",223,"Total water withdrawal",4253,2002,37.78,"","",""
"Turkey",223,"Total water withdrawal",4253,2006,35.99,"","",""
"Turkey",223,"Total water withdrawal",4253,2012,50.51,"I","",""
"Turkey",223,"Total water withdrawal",4253,2017,58.79,"","",""
"Turkey",223,"Irrigation water withdrawal",4475,2017,42.21,"","",""
"Turkey",223,"Irrigation water requirement",4260,2004,25.14,"L","",""
"Turkey",223,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,72.47,"","",""
"Turkey",223,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,83.38,"","",""
"Turkey",223,"Agricultural water withdrawal as % of total water withdrawal",4254,2006,82.25,"","",""
"Turkey",223,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,86.68,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,85.13,"","",""
"Turkey",223,"Industrial water withdrawal as % of total water withdrawal",4256,1992,11.08,"","",""
"Turkey",223,"Industrial water withdrawal as % of total water withdrawal",4256,2002,3.891,"","",""
"Turkey",223,"Industrial water withdrawal as % of total water withdrawal",4256,2006,3.401,"","",""
"Turkey",223,"Industrial water withdrawal as % of total water withdrawal",4256,2012,3.548,"I","",""
"Turkey",223,"Industrial water withdrawal as % of total water withdrawal",4256,2017,4.929,"","",""
"Turkey",223,"Municipal water withdrawal as % of total withdrawal",4255,1992,16.46,"","",""
"Turkey",223,"Municipal water withdrawal as % of total withdrawal",4255,2002,12.74,"","",""
"Turkey",223,"Municipal water withdrawal as % of total withdrawal",4255,2006,14.35,"","",""
"Turkey",223,"Municipal water withdrawal as % of total withdrawal",4255,2012,9.772,"I","",""
"Turkey",223,"Municipal water withdrawal as % of total withdrawal",4255,2017,9.932,"","",""
"Turkey",223,"Total water withdrawal per capita",4257,1992,566.8,"K","",""
"Turkey",223,"Total water withdrawal per capita",4257,2002,580.0,"K","",""
"Turkey",223,"Total water withdrawal per capita",4257,2006,517.1,"K","",""
"Turkey",223,"Total water withdrawal per capita",4257,2012,677.4,"K","",""
"Turkey",223,"Total water withdrawal per capita",4257,2017,728.1,"K","",""
"Turkey",223,"Environmental Flow Requirements",4549,1987,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,1992,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,1997,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,2002,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,2007,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,2012,76.97,"E","",""
"Turkey",223,"Environmental Flow Requirements",4549,2017,76.97,"E","",""
"Turkey",223,"Fresh surface water withdrawal",4261,2000,31.5,"I","",""
"Turkey",223,"Fresh surface water withdrawal",4261,2012,36.95,"E","",""
"Turkey",223,"Fresh surface water withdrawal",4261,2016,44.55,"","",""
"Turkey",223,"Fresh groundwater withdrawal",4262,2000,10.5,"I","",""
"Turkey",223,"Fresh groundwater withdrawal",4262,2006,11.61,"","",""
"Turkey",223,"Fresh groundwater withdrawal",4262,2012,13.56,"E","",""
"Turkey",223,"Fresh groundwater withdrawal",4262,2017,15.46,"E","",""
"Turkey",223,"Total freshwater withdrawal",4263,1992,31.6,"I","",""
"Turkey",223,"Total freshwater withdrawal",4263,2002,37.78,"I","",""
"Turkey",223,"Total freshwater withdrawal",4263,2006,35.94,"I","",""
"Turkey",223,"Total freshwater withdrawal",4263,2012,50.51,"E","",""
"Turkey",223,"Total freshwater withdrawal",4263,2017,58.76,"","",""
"Turkey",223,"Desalinated water produced",4264,1992,5.0E-4,"I","",""
"Turkey",223,"Desalinated water produced",4264,2000,5.0E-4,"I","",""
"Turkey",223,"Desalinated water produced",4264,2003,5.0E-4,"I","",""
"Turkey",223,"Desalinated water produced",4264,2008,5.0E-4,"I","",""
"Turkey",223,"Desalinated water produced",4264,2016,0.0082,"","",""
"Turkey",223,"Direct use of treated municipal wastewater",4535,2004,0.049,"","",""
"Turkey",223,"Direct use of treated municipal wastewater",4535,2016,0.025,"","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,14.93,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,17.85,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,16.98,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,23.87,"K","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,27.77,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,10.82,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total renewable water resources",4273,2000,14.89,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total renewable water resources",4273,2003,13.99,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,20.69,"I","",""
"Turkey",223,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,23.65,"I","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,1992,23.47,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2002,28.06,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2006,26.7,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2012,37.52,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2017,43.65,"K","",""
"Turkey",223,"Irrigation potential",4307,1987,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,1992,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,1997,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,2002,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,2007,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,2012,8500.0,"","",""
"Turkey",223,"Irrigation potential",4307,2013,8500.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: surface irrigation",4308,1994,3807.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: surface irrigation",4308,2006,4572.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: surface irrigation",4308,2012,4690.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: sprinkler irrigation",4309,1994,263.8,"","",""
"Turkey",223,"Area equipped for full control irrigation: sprinkler irrigation",4309,2006,298.2,"I","",""
"Turkey",223,"Area equipped for full control irrigation: sprinkler irrigation",4309,2012,500.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: localized irrigation",4310,1994,0.386,"","",""
"Turkey",223,"Area equipped for full control irrigation: localized irrigation",4310,2006,99.4,"I","",""
"Turkey",223,"Area equipped for full control irrigation: localized irrigation",4310,2012,150.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: total",4311,1990,4071.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: total",4311,1994,4071.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: total",4311,2006,4970.0,"I","",""
"Turkey",223,"Area equipped for full control irrigation: total",4311,2012,5340.0,"","",""
"Turkey",223,"Area equipped for full control irrigation: actually irrigated",4461,2004,4206.0,"I","",""
"Turkey",223,"Area equipped for full control irrigation: actually irrigated",4461,2016,4997.0,"","",""
"Turkey",223,"% of area equipped for full control irrigation actually irrigated",4463,2006,84.63,"I","",""
"Turkey",223,"Area equipped for irrigation: equipped lowland areas",4312,1994,115.2,"","",""
"Turkey",223,"Area equipped for irrigation: equipped lowland areas",4312,2001,13.0,"","",""
"Turkey",223,"Area equipped for irrigation: equipped lowland areas",4312,2006,13.0,"I","",""
"Turkey",223,"Area equipped for irrigation: total",4313,1990,4071.0,"","",""
"Turkey",223,"Area equipped for irrigation: total",4313,1994,4186.0,"","",""
"Turkey",223,"Area equipped for irrigation: total",4313,2006,4983.0,"I","",""
"Turkey",223,"Area equipped for irrigation: total",4313,2012,5340.0,"","",""
"Turkey",223,"Area equipped for irrigation: actually irrigated",4318,1994,3098.0,"","",""
"Turkey",223,"Area equipped for irrigation: actually irrigated",4318,2006,4320.0,"I","",""
"Turkey",223,"Area equipped for irrigation: actually irrigated",4318,2008,5280.0,"","",""
"Turkey",223,"% of the area equipped for irrigation actually irrigated",4328,1994,74.0,"","",""
"Turkey",223,"% of the area equipped for irrigation actually irrigated",4328,2006,86.69,"I","",""
"Turkey",223,"% of the area equipped for irrigation actually irrigated",4328,2012,98.88,"","",""
"Turkey",223,"% of the cultivated area equipped for irrigation",4331,1990,14.79,"K","",""
"Turkey",223,"% of the cultivated area equipped for irrigation",4331,1994,15.58,"K","",""
"Turkey",223,"% of the cultivated area equipped for irrigation",4331,2006,20.02,"K","",""
"Turkey",223,"% of the cultivated area equipped for irrigation",4331,2012,22.45,"K","",""
"Turkey",223,"% of irrigation potential equipped for irrigation",4330,1990,47.89,"","",""
"Turkey",223,"% of irrigation potential equipped for irrigation",4330,1994,49.25,"","",""
"Turkey",223,"% of irrigation potential equipped for irrigation",4330,2006,58.62,"I","",""
"Turkey",223,"% of irrigation potential equipped for irrigation",4330,2012,62.82,"","",""
"Turkey",223,"Total agricultural water managed area",4317,1990,4071.0,"","",""
"Turkey",223,"Total agricultural water managed area",4317,1994,4186.0,"","",""
"Turkey",223,"Total agricultural water managed area",4317,2006,4983.0,"I","",""
"Turkey",223,"Total agricultural water managed area",4317,2012,5340.0,"","",""
"Turkey",223,"% of agricultural water managed area equipped for irrigation",4319,1990,100.0,"","",""
"Turkey",223,"% of agricultural water managed area equipped for irrigation",4319,1994,100.0,"","",""
"Turkey",223,"% of agricultural water managed area equipped for irrigation",4319,2006,100.0,"I","",""
"Turkey",223,"% of agricultural water managed area equipped for irrigation",4319,2012,100.0,"","",""
"Turkey",223,"Area equipped for irrigation by surface water",4321,1994,3514.0,"","",""
"Turkey",223,"Area equipped for irrigation by surface water",4321,2005,3933.0,"","",""
"Turkey",223,"Area equipped for irrigation by groundwater",4320,1994,671.7,"","",""
"Turkey",223,"Area equipped for irrigation by groundwater",4320,2005,899.2,"I","",""
"Turkey",223,"Area equipped for irrigation by direct use of treated municipal wastewater",4465,2004,9.16,"","",""
"Turkey",223,"Area equipped for irrigation by direct use of non-treated municipal wastewater",4513,2004,9.16,"","",""
"Turkey",223,"% of area equipped for irrigation by surface water",4324,1994,83.5,"","",""
"Turkey",223,"% of area equipped for irrigation by surface water",4324,2006,78.93,"I","",""
"Turkey",223,"% of area equipped for irrigation by groundwater",4323,1994,16.5,"","",""
"Turkey",223,"% of area equipped for irrigation by groundwater",4323,2006,18.05,"I","",""
"Turkey",223,"% of area equipped for irrigation by mixed surface water and groundwater",4325,1994,0.0,"","",""
"Turkey",223,"% of area equipped for irrigation by direct use of  treated municipal wastewater",4466,2006,0.1838,"I","",""
"Turkey",223,"% of area equipped for irrigation by direct use of non-treated municipal wastewater",4514,2006,0.1838,"I","",""
"Turkey",223,"Area equipped for power irrigation (surface water or groundwater)",4326,1994,226.0,"","",""
"Turkey",223,"% of area equipped for irrigation power irrigated",4327,1994,5.4,"","",""
"Turkey",223,"Total harvested irrigated crop area (full control irrigation)",4379,2004,4206.0,"","",""
"Turkey",223,"Harvested irrigated temporary crop area: Total",4520,2004,3392.0,"","",""
"Turkey",223,"Harvested irrigated permanent crop area: Total",4521,2004,814.0,"","",""
"Turkey",223,"Irrigated cropping intensity",4464,2004,100.0,"I","",""
"Turkey",223,"Conservation agriculture area",4454,2013,45.0,"","",""
"Turkey",223,"Conservation agriculture area as % of arable land area",4455,2013,0.2208,"K","",""
"Turkey",223,"Area salinized by irrigation",4400,2004,1519.0,"","",""
"Turkey",223,"% of area equipped for irrigation salinized",4445,2006,30.48,"I","",""
"Turkey",223,"Flood occurrence (WRI)",4543,2013,2.6,"E","",""
""
"Metadata:"
"[1] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[2] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[3] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[4] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[5] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[6] [P-Components-N] | From the Islamic Republic of Iran 10 (Tigris tributaries); from Turkey 21.33 (Tigris); from the Syrian Arab Republic 30 (Euphrates, actual 9)."
"[7] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[8] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[9] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[10] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[11] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[12] [P-Observations-N] | This is the water amount from the unilateral agreement from TUR, subsequently split between IRQ/SYR 58%/42%"
"[13] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
"[14] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
"[15] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
